crawl	url	warc_filename	warc_record_offset	warc_record_length	content_digest
CC-MAIN-2026-21	https://www.centrumprocelourodinu.cz/soubor/provozni-rad-ds-na-letne-ii-docx/	crawl-data/CC-MAIN-2026-21/segments/1778213378177.22/warc/CC-MAIN-20260515190610-20260515220610-00277.warc.gz	613191676	332868	225Z2MM3KEQ5LMD2S2VFMK2RYDWSEMYU
CC-MAIN-2026-25	https://www.fundvisionlatina.com/_downloads/16aefd4fb631e3b20f82d83060701201	crawl-data/CC-MAIN-2026-25/segments/1780687573478.10/warc/CC-MAIN-20260615194216-20260615224216-00343.warc.gz	613102920	6514	2262NT6HLZWWEMBXAEMTCTEUUPTM4GS3
CC-MAIN-2026-25	https://revistas.ulusofona.pt/index.php/rlcmv/article/download/9238/5460	crawl-data/CC-MAIN-2026-25/segments/1780687572675.25/warc/CC-MAIN-20260611215417-20260612005417-00698.warc.gz	403044544	13378	226FNCS633WHHPK7L753XSAPPEYVYFDR
CC-MAIN-2026-25	https://www.crossfellhealthcentre.co.uk/mf.ashx	crawl-data/CC-MAIN-2026-25/segments/1780687572237.40/warc/CC-MAIN-20260606220434-20260607010434-00464.warc.gz	571363127	161676	226LMGY5EHFRGMWPQQ3OMWOFMOC3NCXF
CC-MAIN-2026-12	http://librejur.info/index.php/revistajuridica/article/download/23/30	crawl-data/CC-MAIN-2026-12/segments/1772687278881.67/warc/CC-MAIN-20260314013424-20260314043424-00491.warc.gz	7328952	65165	22737AOWOL2PYIJB4MDQUFYBTMF2WSOJ
CC-MAIN-2026-21	https://www.worldskate.org/component/phocadownload/category/239-policies.html	crawl-data/CC-MAIN-2026-21/segments/1778213377106.75/warc/CC-MAIN-20260520213931-20260521003931-00655.warc.gz	908866564	34826	227LNGZW2G2YD25NV3JEDR7IAPTPTQTM
CC-MAIN-2026-21	https://museo.unav.edu/documents/d/museo/mun_nota_muntadas	crawl-data/CC-MAIN-2026-21/segments/1778213678841.80/warc/CC-MAIN-20260517171412-20260517201412-00927.warc.gz	309830202	40095	227UOCYGWFW3KC6GNOZCIQCZCTXGLBYE
CC-MAIN-2026-25	https://courses.gdut.edu.cn/pluginfile.php/1256026/mod_resource/content/0/%E5%AE%9E%E9%AA%8C3-5%28%E5%90%AB%E4%BB%A3%E7%A0%81%29.docx	crawl-data/CC-MAIN-2026-25/segments/1780687572588.43/warc/CC-MAIN-20260610204624-20260610234624-00503.warc.gz	143417281	41537	227ZQXP3ZWYE7OUIOMJ7EWTRGOJZD64V
CC-MAIN-2026-21	https://www.limbazunovads.lv/lv/media/18323/download	crawl-data/CC-MAIN-2026-21/segments/1778213377666.57/warc/CC-MAIN-20260514184119-20260514214119-00133.warc.gz	697693668	44516	22A3XKXGLJCVKPUZ54WXES3GSP7AV62V
CC-MAIN-2026-25	https://vestnik-nbbstu-mechmath.ru/ojs/index.php/vnfbstumm/libraryFiles/downloadPublic/9	crawl-data/CC-MAIN-2026-25/segments/1780687572580.11/warc/CC-MAIN-20260610112837-20260610142837-00760.warc.gz	461227235	89144	22A4JGDTHXNQWE45PW6QTBATRSQKHVOH
CC-MAIN-2026-21	http://rio-vidin.org/files/2022/12/Ifo_%D0%90%D0%BD%D0%BA.-%D0%BF%D1%80%D0%BE%D1%83%D1%87%D0%B2%D0%B0%D0%BD%D0%B5-2_2022-%D0%A0%D0%B5%D0%B7%D1%83%D0%BB%D1%82%D0%B0%D1%82%D0%B8-ob-Vidin_final.docx	crawl-data/CC-MAIN-2026-21/segments/1778213377391.46/warc/CC-MAIN-20260511201502-20260511231502-00625.warc.gz	26447594	71272	22B67RV4TYTO3UV6JWRY3AIKKWCEYQHV
CC-MAIN-2026-12	https://incual.educacion.gob.es/web/guest/generardoc	crawl-data/CC-MAIN-2026-12/segments/1772687278411.59/warc/CC-MAIN-20260313070635-20260313100635-00525.warc.gz	200677440	101343	22B7AF3U3PDVRJWVCZKLRYRXZ4BCW2NE
